"type","longitude","latitude"
"Park",-9.1849203,38.7000878
"Park",-9.1072574,38.7445362
"Park",-9.1074217,38.7445472
"Park",-9.1073906,38.7446121
"Park",-9.1071813,38.744575
"Park",-9.1070026,38.744536
"Park",-9.1625185,38.7041903
"Park",-9.1625319,38.7042409
"Park",-9.1629837,38.704593
"Park",-9.1245244,38.7164172
"Park",-9.1245308,38.7164257
"Park",-9.1246092,38.7163901
"Park",-9.1246034,38.7163823
"Park",-9.1673403,38.7432905
"Park",-9.1673105,38.7433339
"Park",-9.1673098,38.7433699
"Park",-9.1673155,38.7433884
"Park",-9.1675681,38.7436611
"Park",-9.1402823,38.7218616
"Park",-9.2001441,38.702659
"Park",-9.2002249,38.701982
"Park",-9.2001918,38.7019796
"Park",-9.2002009,38.7019029
"Park",-9.19997,38.7018856
"Park",-9.1998836,38.7026401
"Park",-9.2001617,38.7025116
"Park",-9.2001675,38.7024633
"Park",-9.2001765,38.7023881
"Park",-9.2002075,38.7021277
"Park",-9.200192,38.702258
"Park",-9.2001963,38.7019413
"Park",-9.1999626,38.701955
"Park",-9.2000762,38.7018939
"Park",-9.1991308,38.7081569
"Park",-9.1991587,38.7081562
"Park",-9.1986396,38.7083463
"Park",-9.1986557,38.7083459
"Park",-9.1981922,38.7083592
"Park",-9.1994436,38.7086023
"Park",-9.1991723,38.7081558
"Park",-9.198057,38.7085251
"Park",-9.1994821,38.7086809
"Park",-9.1994829,38.7086724
"Park",-9.1535685,38.7322993
"Park",-9.1572632,38.7294168
"Park",-9.1941761,38.7069107
"Park",-9.1606474,38.7143218
"Park",-9.1625181,38.7080131
"Park",-9.1675615,38.7109947
"Park",-9.1673598,38.7104147
"Park",-9.2335256,38.7998501
"Park",-9.1724789,38.7186828
"Park",-9.2047318,38.8019811
"Park",-9.2257655,38.775858
"Park",-9.2231308,38.718127
"Park",-9.2232226,38.718137
"Park",-9.2233273,38.718127
"Park",-9.2113665,38.7723957
"Park",-9.2112732,38.7723696
"Park",-9.2107049,38.778205
"Park",-9.2067541,38.7756242
"Park",-9.2059349,38.7768648
"Park",-9.2060938,38.7772608
"Park",-9.2083245,38.7534689
"Park",-9.1227236,38.7687164
"Park",-9.2167542,38.740465
"Park",-9.2162524,38.7404484
"Park",-9.2159427,38.7404616
"Park",-9.2160425,38.7406614
"Park",-9.216316,38.7404522
"Park",-9.2149456,38.7407031
"Park",-9.2149896,38.7407338
"Park",-9.2165935,38.7404588
"Park",-9.1535026,38.7138595
"Park",-9.1535699,38.7137791
"Park",-9.1535096,38.7136968
"Park",-9.1535602,38.7138153
"Park",-9.1535608,38.7137432
"Park",-9.1534527,38.7138712
"Park",-9.1534088,38.71369
"Park",-9.1532664,38.713256
"Park",-9.1532824,38.7133483
"Park",-9.1533762,38.7134636
"Park",-9.1612663,38.7316964
"Park",-9.1606363,38.7331002
"Park",-9.1615694,38.7336524
"Park",-9.1616103,38.7337442
"Park",-9.184499,38.7617723
"Park",-9.1848368,38.7616383
"Park",-9.1833207,38.762089
"Park",-9.1856087,38.7628883
"Park",-9.1851752,38.7614613
"Park",-9.1849217,38.7615398
"Park",-9.1403837,38.7518303
"Park",-9.1401664,38.7512285
"Park",-9.1400991,38.7512896
"Park",-9.1404362,38.7519271
"Park",-9.2327602,38.7068482
"Park",-9.2327783,38.7069256
"Park",-9.2327803,38.706978
"Park",-9.232773,38.706889
"Park",-9.2327428,38.7068158
"Park",-9.2327173,38.7067833
"Park",-9.2327743,38.7070224
"Park",-9.2322768,38.707272
"Park",-9.2323472,38.7073631
"Park",-9.231739,38.7060774
"Park",-9.2317101,38.7063281
"Park",-9.2320112,38.7067205
"Park",-9.2320447,38.7067498
"Park",-9.2322157,38.7068424
"Park",-9.2322975,38.7069115
"Park",-9.2323934,38.7070324
"Park",-9.2322613,38.7070947
"Park",-9.2321178,38.7069324
"Park",-9.2319864,38.7068702
"Park",-9.2319522,38.7068859
"Park",-9.2321648,38.7071773
"Park",-9.232148,38.7072087
"Park",-9.2322848,38.7073908
"Park",-9.2324008,38.7072124
"Park",-9.232663,38.7069502
"Park",-9.2326348,38.7068623
"Park",-9.2321936,38.7065798
"Park",-9.2319797,38.7062386
"Park",-9.2319059,38.7062334
"Park",-9.2319167,38.7060382
"Park",-9.2316069,38.7060136
"Park",-9.2316008,38.706068
"Park",-9.2293653,38.7621091
"Park",-9.2291204,38.7621043
"Park",-9.2292005,38.7617583
"Park",-9.2294084,38.7617848
"Park",-9.2293822,38.7619794
"Park",-9.229373,38.7620635
"Park",-9.0951152,38.7942886
"Park",-9.0946578,38.7942208
"Park",-9.0943662,38.794701
"Park",-9.0943193,38.7948639
"Park",-9.2285942,38.7550057
"Park",-9.13673,38.7578358
"Park",-9.209655,38.7449404
"Park",-9.2095447,38.7448391
"Park",-9.2096391,38.7448205
"Park",-9.1467182,38.7926903
"Park",-9.1467778,38.7927974
"Park",-9.1465442,38.7928068
"Park",-9.1465763,38.7929004
"Park",-9.1465543,38.7929079
"Park",-9.146428,38.7929209
"Park",-9.1471767,38.7922205
"Park",-9.1472253,38.792694
"Park",-9.1471309,38.792697
"Park",-9.1470963,38.7925213
"Park",-9.1467579,38.7925636
"Park",-9.14683,38.7928026
"Park",-9.1467823,38.7928113
"Park",-9.146744,38.7926856
"Park",-9.1466224,38.7927081
"Park",-9.1466468,38.7927877
"Park",-9.1457991,38.7928988
"Park",-9.1457398,38.7927201
"Park",-9.1460618,38.7920907
"Park",-9.1462991,38.7917855
"Park",-9.1463174,38.7917635
"Park",-9.1463361,38.7917438
"Park",-9.1463556,38.791728
"Park",-9.1463805,38.7917128
"Park",-9.1464167,38.7916965
"Park",-9.1464526,38.7916873
"Park",-9.146488,38.7916835
"Park",-9.1469847,38.7916788
"Park",-9.1470226,38.7916794
"Park",-9.1470379,38.7916811
"Park",-9.1470563,38.7916859
"Park",-9.147081,38.7916961
"Park",-9.1470972,38.791713
"Park",-9.1471112,38.7917348
"Park",-9.1471202,38.7917626
"Park",-9.1471232,38.791784
"Park",-9.1468682,38.7184668
"Park",-9.1499721,38.7262085
"Park",-9.149961,38.72622
"Park",-9.1499297,38.7262283
"Park",-9.1499443,38.7262269
"Park",-9.1499019,38.7262281
"Park",-9.1504809,38.7261433
"Park",-9.1501688,38.7262031
"Park",-9.1502399,38.7261972
"Park",-9.1511966,38.7254941
"Park",-9.1511715,38.7254997
"Park",-9.1511559,38.7255154
"Park",-9.1902373,38.746701
"Park",-9.1905567,38.7466031
"Park",-9.1904582,38.7466873
"Park",-9.1903051,38.7468365
"Park",-9.1528069,38.7546065
"Park",-9.1514832,38.7550316
"Park",-9.1526216,38.7543584
"Park",-9.152533,38.7543959
"Park",-9.1519579,38.7545733
"Park",-9.1527224,38.7546417
"Park",-9.1527004,38.7546115
"Park",-9.1526693,38.7546151
"Park",-9.152549,38.7546571
"Park",-9.1522391,38.7547792
"Park",-9.1520893,38.7548564
"Park",-9.1467919,38.7743218
"Park",-9.1467901,38.77427
"Park",-9.1468002,38.7745776
"Park",-9.1468058,38.774563
"Park",-9.1467082,38.7745402
"Park",-9.1469547,38.7738768
"Park",-9.146786,38.7738342
"Park",-9.1467059,38.7740329
"Park",-9.1466767,38.7740614
"Park",-9.1465959,38.7742545
"Park",-9.146606,38.7743013
"Park",-9.1464806,38.7746051
"Park",-9.146485,38.7746231
"Park",-9.2046379,38.7131392
"Park",-9.2045333,38.7130599
"Park",-9.0926626,38.7962631
"Park",-9.0925072,38.7962483
"Park",-9.0983967,38.7959562
"Park",-9.096506,38.7956837
"Park",-9.0965932,38.7953368
"Park",-9.0954566,38.795086
"Park",-9.0934365,38.7887895
"Park",-9.0930647,38.7883939
"Park",-9.0929171,38.7882902
"Park",-9.0930223,38.7879468
"Park",-9.0930533,38.7874165
"Park",-9.096545,38.796019
"Park",-9.0965773,38.7961453
"Park",-9.096562,38.7960826
"Park",-9.202394,38.7517901
"Park",-9.2019502,38.7518899
"Park",-9.2019509,38.7519241
"Park",-9.2016325,38.7519317
"Park",-9.2016313,38.7521781
"Park",-9.2023951,38.7520977
"Park",-9.1824121,38.7615694
"Park",-9.1824055,38.7614935
"Park",-9.1820501,38.7615124
"Park",-9.1815689,38.7614953
"Park",-9.1820475,38.7614848
"Park",-9.1824171,38.7616075
"Park",-9.2020944,38.752353
"Park",-9.2022052,38.7523523
"Park",-9.2022068,38.7525129
"Park",-9.2022581,38.7525127
"Park",-9.2016489,38.7522666
"Park",-9.2016362,38.7521784
"Park",-9.201664,38.7523555
"Park",-9.2022887,38.7523519
"Park",-9.2023141,38.7522172
"Park",-9.2024333,38.7521909
"Park",-9.2024149,38.7521913
"Park",-9.202414,38.7520974
"Park",-9.2016305,38.7520365
"Park",-9.2022762,38.7518838
"Park",-9.2022363,38.7517914
"Park",-9.0965123,38.7956465
"Park",-9.1336919,38.7297247
"Park",-9.1327213,38.7288461
"Park",-9.1334608,38.7294038
"Park",-9.1336258,38.7293824
"Park",-9.1336409,38.7294433
"Park",-9.1336828,38.7294397
"Park",-9.1336913,38.7295217
"Park",-9.1337572,38.729521
"Park",-9.1335829,38.7295268
"Park",-9.1330558,38.7295723
"Park",-9.1324443,38.7296251
"Park",-9.1324563,38.7296063
"Park",-9.1322525,38.7295456
"Park",-9.1322498,38.7294425
"Park",-9.1322364,38.7293714
"Park",-9.1320748,38.728954
"Park",-9.1327675,38.7288383
"Park",-9.1336019,38.7297726
"Park",-9.1424907,38.740261
"Park",-9.142347,38.7399551
"Park",-9.1418485,38.7400942
"Park",-9.1419926,38.7404061
"Park",-9.0896616,38.8019884
"Park",-9.1621515,38.7800568
"Park",-9.1617021,38.7794506
"Park",-9.1621677,38.7762524
"Park",-9.1619288,38.7758846
"Park",-9.1297278,38.7452297
"Park",-9.1227359,38.791537
"Park",-9.1227445,38.791478
"Park",-9.1227682,38.7913676
"Park",-9.1227852,38.7913386
"Park",-9.120654,38.794078
"Park",-9.1202466,38.7941804
"Park",-9.1202332,38.7941009
"Park",-9.1202209,38.7943469
"Park",-9.1890977,38.7591199
"Park",-9.2071137,38.7546651
"Park",-9.2074266,38.7539702
"Park",-9.2073915,38.753972
"Park",-9.2073612,38.7539101
"Park",-9.2073869,38.7538846
"Park",-9.2073005,38.7537371
"Park",-9.2074849,38.7536715
"Park",-9.2075153,38.7537498
"Park",-9.2075106,38.7538591
"Park",-9.2074639,38.753941
"Park",-9.2074161,38.7551301
"Park",-9.2074021,38.7549426
"Park",-9.2075165,38.7549408
"Park",-9.2075259,38.7547277
"Park",-9.2077033,38.7546276
"Park",-9.2077174,38.7544072
"Park",-9.2078133,38.7541006
"Park",-9.207715,38.7538984
"Park",-9.2081657,38.7540933
"Park",-9.2071523,38.7548258
"Park",-9.2071873,38.7547574
"Park",-9.20722,38.7546209
"Park",-9.2072258,38.754579
"Park",-9.2072188,38.7544333
"Park",-9.2073052,38.7544115
"Park",-9.2073659,38.7543641
"Park",-9.2074897,38.7543441
"Park",-9.2075077,38.7543215
"Park",-9.2075877,38.7541255
"Park",-9.2077564,38.7543562
"Park",-9.2078096,38.7538288
"Park",-9.2080337,38.7538288
"Park",-9.2080034,38.7535574
"Park",-9.2076975,38.7535647
"Park",-9.2077022,38.753674
"Park",-9.2077255,38.7538251
"Park",-9.2083243,38.7536396
"Park",-9.2081412,38.7536303
"Park",-9.2080431,38.7534955
"Park",-9.2079946,38.7532407
"Park",-9.2078843,38.7534882
"Park",-9.2076228,38.7534664
"Park",-9.2076229,38.7534312
"Park",-9.2076077,38.7531759
"Park",-9.2078917,38.7533777
"Park",-9.105654,38.7654881
"Park",-9.1052691,38.7655071
"Park",-9.1052433,38.7652426
"Park",-9.1050608,38.7652105
"Park",-9.1043563,38.7652545
"Park",-9.1057082,38.7652338
"Park",-9.1045172,38.7650452
"Park",-9.1043298,38.765037
"Park",-9.231043,38.7100121
"Park",-9.231448,38.7103205
"Park",-9.2312374,38.710146
"Park",-9.230596,38.7099155
"Park",-9.230579,38.7098747
"Park",-9.2315584,38.7104496
"Park",-9.2299687,38.7105267
"Park",-9.2301957,38.7105494
"Park",-9.2304756,38.7106292
"Park",-9.2306822,38.7106387
"Park",-9.2310013,38.7106723
"Park",-9.1242797,38.7505651
"Park",-9.1846048,38.7014065
"Park",-9.1216262,38.7948095
"Park",-9.121701,38.7947507
"Park",-9.1206935,38.7951649
"Park",-9.1212541,38.7949913
"Park",-9.1215719,38.7948387
"Park",-9.1221137,38.7944551
"Park",-9.2315114,38.7686031
"Park",-9.2314246,38.7686237
"Park",-9.231508,38.7689037
"Park",-9.2315781,38.7688911
"Park",-9.2333208,38.7673016
"Park",-9.2330299,38.7672612
"Park",-9.2331499,38.7671591
"Park",-9.2332801,38.7671591
"Park",-9.1202419,38.7901152
"Park",-9.1203764,38.7900026
"Park",-9.1202359,38.7899989
"Park",-9.233973,38.7495192
"Park",-9.233825,38.7519161
"Park",-9.233879,38.7519451
"Park",-9.2338538,38.7519281
"Park",-9.172608,38.7800765
"Park",-9.1726422,38.780088
"Park",-9.1709393,38.7826577
"Park",-9.1702708,38.7829899
"Park",-9.1700726,38.7830257
"Park",-9.1698611,38.7830379
"Park",-9.1697729,38.783034
"Park",-9.1686749,38.7829998
"Park",-9.1686913,38.7830108
"Park",-9.1687198,38.783023
"Park",-9.1688254,38.7830061
"Park",-9.1688553,38.7829723
"Park",-9.1686588,38.7829862
"Park",-9.1686464,38.7829705
"Park",-9.1725546,38.781452
"Park",-9.1725544,38.7814162
"Park",-9.1725731,38.7814162
"Park",-9.1725731,38.7814084
"Park",-9.1726013,38.7814081
"Park",-9.1726241,38.7814052
"Park",-9.1726523,38.7813966
"Park",-9.1726737,38.7813833
"Park",-9.1726888,38.7813697
"Park",-9.1727009,38.7813488
"Park",-9.1727076,38.7813219
"Park",-9.1727082,38.7812037
"Park",-9.1728008,38.7812024
"Park",-9.1727911,38.7802746
"Park",-9.1726962,38.7802751
"Park",-9.1726978,38.7801643
"Park",-9.1726965,38.7801504
"Park",-9.1726908,38.7801347
"Park",-9.1726791,38.7801162
"Park",-9.1726613,38.780099
"Park",-9.1723244,38.7798901
"Park",-9.1723287,38.7798702
"Park",-9.1723364,38.7798509
"Park",-9.1723559,38.779818
"Park",-9.1723726,38.7797931
"Park",-9.1724008,38.7797615
"Park",-9.172437,38.7797307
"Park",-9.1724749,38.7797077
"Park",-9.1725691,38.7796541
"Park",-9.1726824,38.779588
"Park",-9.1726757,38.779607
"Park",-9.1726757,38.7796392
"Park",-9.1726787,38.7796564
"Park",-9.1727002,38.7796591
"Park",-9.1727377,38.7797411
"Park",-9.1727921,38.7798619
"Park",-9.1728246,38.7799335
"Park",-9.1728514,38.7799923
"Park",-9.1728792,38.780054
"Park",-9.1729102,38.7801171
"Park",-9.1729382,38.78017
"Park",-9.172959,38.7801865
"Park",-9.1729734,38.7801954
"Park",-9.1729936,38.7802045
"Park",-9.1730177,38.7802105
"Park",-9.1730378,38.7802126
"Park",-9.1730526,38.7802129
"Park",-9.1730854,38.7802121
"Park",-9.1732159,38.7802048
"Park",-9.1733526,38.7801977
"Park",-9.173411,38.7801946
"Park",-9.1734398,38.7801915
"Park",-9.1734576,38.7801878
"Park",-9.1734874,38.7801789
"Park",-9.1735746,38.7801455
"Park",-9.1737134,38.7802618
"Park",-9.1737241,38.7803812
"Park",-9.1737251,38.7804442
"Park",-9.173727,38.780466
"Park",-9.1737255,38.7804884
"Park",-9.1737211,38.7805101
"Park",-9.1737154,38.7805272
"Park",-9.1737037,38.780554
"Park",-9.1736839,38.7806047
"Park",-9.1736645,38.7806606
"Park",-9.1736443,38.7807325
"Park",-9.1736324,38.7807914
"Park",-9.1736262,38.7808335
"Park",-9.1736237,38.7808613
"Park",-9.1736205,38.7808873
"Park",-9.1736138,38.7809167
"Park",-9.1736038,38.7809447
"Park",-9.1735934,38.7809685
"Park",-9.1735848,38.7809846
"Park",-9.1735789,38.7810073
"Park",-9.1735704,38.7810369
"Park",-9.1735576,38.7810602
"Park",-9.1735371,38.7810789
"Park",-9.1735176,38.7810919
"Park",-9.1734988,38.7811002
"Park",-9.1734787,38.7811128
"Park",-9.1734619,38.7811211
"Park",-9.1734412,38.7811332
"Park",-9.173413,38.7811467
"Park",-9.1733942,38.7811572
"Park",-9.1733828,38.7811666
"Park",-9.1733734,38.7811755
"Park",-9.1733619,38.7811844
"Park",-9.1733552,38.7811963
"Park",-9.1733486,38.7812133
"Park",-9.1733327,38.7812651
"Park",-9.1733188,38.7813121
"Park",-9.1732992,38.7813758
"Park",-9.1732864,38.7814171
"Park",-9.1732655,38.7814848
"Park",-9.1732412,38.7815602
"Park",-9.173217,38.7816354
"Park",-9.1732013,38.7816854
"Park",-9.1731947,38.7817057
"Park",-9.1731895,38.7817193
"Park",-9.1731837,38.7817305
"Park",-9.1731756,38.781742
"Park",-9.1731664,38.7817521
"Park",-9.1731513,38.781766
"Park",-9.1731374,38.7817757
"Park",-9.1731228,38.7817843
"Park",-9.1730454,38.7818269
"Park",-9.1729669,38.7818698
"Park",-9.1728814,38.7819171
"Park",-9.1727946,38.7819669
"Park",-9.1727108,38.7820134
"Park",-9.1726204,38.7820618
"Park",-9.1725334,38.7821072
"Park",-9.1724675,38.7821417
"Park",-9.1724085,38.7821709
"Park",-9.1723232,38.7822134
"Park",-9.1722436,38.7822514
"Park",-9.1722298,38.7822592
"Park",-9.1722157,38.7822705
"Park",-9.172204,38.7822828
"Park",-9.1721953,38.7822973
"Park",-9.1721889,38.782314
"Park",-9.1721644,38.782384
"Park",-9.1721537,38.782414
"Park",-9.1721431,38.7824589
"Park",-9.1721297,38.7825176
"Park",-9.1721257,38.7825312
"Park",-9.1721215,38.782541
"Park",-9.1721146,38.7825525
"Park",-9.1721074,38.7825606
"Park",-9.172099,38.7825683
"Park",-9.1720861,38.782577
"Park",-9.1720687,38.7825857
"Park",-9.1720466,38.7825918
"Park",-9.171839,38.7826237
"Park",-9.1715703,38.7826655
"Park",-9.1712919,38.7827105
"Park",-9.1711801,38.7827289
"Park",-9.171166,38.782731
"Park",-9.1711433,38.7827362
"Park",-9.1711259,38.7827435
"Park",-9.1711053,38.7827563
"Park",-9.1710843,38.7827774
"Park",-9.1710595,38.7828078
"Park",-9.1710429,38.7828323
"Park",-9.1710024,38.7829167
"Park",-9.1703645,38.7831233
"Park",-9.1701913,38.7832184
"Park",-9.169957,38.7833463
"Park",-9.1697751,38.7833062
"Park",-9.1696691,38.7833108
"Park",-9.1693215,38.7833252
"Park",-9.1692479,38.7834223
"Park",-9.1692101,38.7834224
"Park",-9.1689776,38.7833436
"Park",-9.1689107,38.783375
"Park",-9.1687684,38.7832921
"Park",-9.1686987,38.7831442
"Park",-9.1686026,38.7830805
"Park",-9.1684782,38.7829978
"Park",-9.1683818,38.7829602
"Park",-9.1682315,38.7829024
"Park",-9.1681649,38.7828964
"Park",-9.167983,38.7828793
"Park",-9.1678208,38.7828613
"Park",-9.1676191,38.7828329
"Park",-9.1675611,38.7827698
"Park",-9.167439,38.782601
"Park",-9.167312,38.78241
"Park",-9.1672627,38.7823643
"Park",-9.1671928,38.7823348
"Park",-9.167142,38.7823188
"Park",-9.1669214,38.7822651
"Park",-9.1667388,38.7822208
"Park",-9.1665464,38.7821745
"Park",-9.1664713,38.7821434
"Park",-9.1663066,38.7820747
"Park",-9.1662659,38.782062
"Park",-9.1661288,38.7820247
"Park",-9.1659829,38.7819849
"Park",-9.1657568,38.7819235
"Park",-9.1656078,38.7818833
"Park",-9.1655695,38.7818021
"Park",-9.1655399,38.7817382
"Park",-9.1655169,38.7816909
"Park",-9.1654762,38.7816044
"Park",-9.165311,38.7812568
"Park",-9.1652597,38.7811543
"Park",-9.1652869,38.7811023
"Park",-9.165583,38.781119
"Park",-9.1655913,38.7810404
"Park",-9.1659947,38.7810621
"Park",-9.1660389,38.7810652
"Park",-9.1676315,38.7528029
"Park",-9.1676324,38.7528144
"Park",-9.1676258,38.7528246
"Park",-9.166488,38.7527248
"Park",-9.1664821,38.7527149
"Park",-9.1418419,38.7191997
"Park",-9.1421401,38.7192605
"Park",-9.1421285,38.7191758
"Park",-9.1418193,38.7190349
"Park",-9.1417976,38.7188691
"Park",-9.1423046,38.7195433
"Park",-9.1419849,38.7195411
"Park",-9.1415996,38.7198733
"Park",-9.1416057,38.7198759
"Park",-9.1416114,38.7198803
"Park",-9.1416151,38.7198856
"Park",-9.1416278,38.7198851
"Park",-9.1416299,38.7199031
"Park",-9.1414654,38.7199131
"Park",-9.1415886,38.7198722
"Park",-9.1414505,38.7196844
"Park",-9.1411802,38.7190482
"Park",-9.141136,38.7192805
"Park",-9.1231538,38.7463127
"Park",-9.1244406,38.7472065
"Park",-9.1245619,38.7471932
"Park",-9.1247188,38.747149
"Park",-9.1243061,38.7472985
"Park",-9.1242582,38.7473035
"Park",-9.124176,38.7473163
"Park",-9.124107,38.7473352
"Park",-9.1218214,38.7436711
"Park",-9.1213144,38.7434347
"Park",-9.1216336,38.7436063
"Park",-9.1220507,38.7437475
"Park",-9.1221794,38.7438071
"Park",-9.122272,38.7438761
"Park",-9.1223484,38.7439671
"Park",-9.122398,38.7440696
"Park",-9.122441,38.7441784
"Park",-9.1224651,38.7442726
"Park",-9.1225067,38.7443677
"Park",-9.1225697,38.744441
"Park",-9.1226783,38.7444954
"Park",-9.1228326,38.7445309
"Park",-9.1229828,38.7445403
"Park",-9.1232604,38.7445382
"Park",-9.1234911,38.7445393
"Park",-9.1237324,38.7445738
"Park",-9.1239765,38.7446397
"Park",-9.1241616,38.7447119
"Park",-9.1242903,38.7445497
"Park",-9.1248187,38.7447422
"Park",-9.124572,38.7448949
"Park",-9.1250829,38.7453353
"Park",-9.1254558,38.7457537
"Park",-9.1257508,38.7456742
"Park",-9.1260405,38.7460214
"Park",-9.1261531,38.7462317
"Park",-9.1264012,38.7464932
"Park",-9.1265997,38.7466762
"Park",-9.2421255,38.7609738
"Park",-9.2423248,38.7610757
"Park",-9.2420449,38.7605407
"Park",-9.2294574,38.7561077
"Park",-9.2294385,38.7561185
"Park",-9.2293919,38.7561263
"Park",-9.2293673,38.7561243
"Park",-9.229323,38.7561142
"Park",-9.2292829,38.7560947
"Park",-9.2292727,38.7560623
"Park",-9.2292721,38.7560785
"Park",-9.1561785,38.771633
"Park",-9.0965399,38.7959922
"Park",-9.0917035,38.8031773
"Park",-9.0914011,38.8042892
"Park",-9.0928381,38.8006496
"Park",-9.092529,38.8010582
"Park",-9.0922353,38.801574
"Park",-9.0978196,38.7444627
"Park",-9.1147361,38.7764056
"Park",-9.1145609,38.7765104
"Park",-9.1145841,38.7764823
"Park",-9.1145875,38.7764656
"Park",-9.1145848,38.7764442
"Park",-9.114566,38.7764212
"Park",-9.1146105,38.7765331
"Park",-9.114721,38.7764159
"Park",-9.1147555,38.7763985
"Park",-9.1147782,38.776396
"Park",-9.1147998,38.7763975
"Park",-9.1148235,38.7764044
"Park",-9.1149726,38.7764917
"Park",-9.1149819,38.7765085
"Park",-9.1149824,38.7765271
"Park",-9.1149758,38.7765452
"Park",-9.1149287,38.7765962
"Park",-9.1149832,38.7766295
"Park",-9.1150343,38.7765711
"Park",-9.1150496,38.7765618
"Park",-9.1150712,38.7765561
"Park",-9.1150947,38.7765567
"Park",-9.1151177,38.7765621
"Park",-9.1151729,38.7765924
"Park",-9.1145928,38.776384
"Park",-9.114617,38.7763877
"Park",-9.1146538,38.7763835
"Park",-9.1146813,38.7763741
"Park",-9.1147142,38.7763532
"Park",-9.1139142,38.7758772
"Park",-9.1156703,38.7770594
"Park",-9.1156898,38.777021
"Park",-9.1156899,38.7770016
"Park",-9.1156771,38.776977
"Park",-9.1152967,38.7767512
"Park",-9.1152412,38.7767847
"Park",-9.1150796,38.776688
"Park",-9.1152198,38.7765449
"Park",-9.115789,38.776991
"Park",-9.1157329,38.7770651
"Park",-9.1158173,38.7759687
"Park",-9.1158648,38.7759961
"Park",-9.1155373,38.7764008
"Park",-9.115537,38.7763398
"Park",-9.1155523,38.7764663
"Park",-9.1145036,38.7752742
"Park",-9.1145278,38.7752319
"Park",-9.1154935,38.7752168
"Park",-9.1154739,38.7752334
"Park",-9.1154082,38.7753145
"Park",-9.1153941,38.775339
"Park",-9.1153693,38.7754164
"Park",-9.1153539,38.7754917
"Park",-9.1153425,38.7755304
"Park",-9.1153083,38.7755936
"Park",-9.1152741,38.7756365
"Park",-9.1148724,38.7760301
